Marque,Modèle,Type de Carburant,Puissance Fiscale (CV),Puissance Moteur,Transmission,Consommation Urbaine (L/100 km),Consommation Autoroute (L/100 km),Consommation Mixte (L/100 km),Emissions CO2 (g/km),Catégorie de Véhicule,Cylindrée (L),Cylindres,masse orde marche min,masse orde marche max
SMART,SMART (33kW),ES,3,33.0,M 6,6.1,4.3,4.9,118,,,,,
SMART,SMART (40kW),ES,4,40.0,M 6,6.1,4.3,4.9,118,,,,,
SMART,SMART (40kW) CABRIOLET,ES,4,40.0,M 6,6.1,4.3,4.9,118,,,,,
SMART,SMART (45kW),ES,4,45.0,M 6,6.1,4.3,4.9,118,,,,,
SMART,SMART (45kW) CABRIOLET,ES,4,45.0,M 6,6.1,4.3,4.9,118,,,,,
TOYOTA,PRIUS 1.5L,ES,4,53.0,V 0,5.9,4.6,5.1,120,,,,,
SMART,SMART (33kW) BVA,ES,3,33.0,M 6,6.3,4.4,5.1,122,,,,,
SMART,SMART (40kW) BVA,ES,4,40.0,M 6,6.3,4.4,5.1,122,,,,,
SMART,SMART (40kW) CABRIOLET BVA,ES,4,40.0,M 6,6.3,4.4,5.1,122,,,,,
SMART,SMART (45kW) BVA,ES,4,45.0,M 6,6.3,4.5,5.1,122,,,,,
SMART,SMART (45kW) CABRIOLET BVA,ES,4,45.0,M 6,6.3,4.5,5.1,122,,,,,
SUZUKI,SWIFT 1.0L 3P,ES,4,39.0,M 5,6.8,4.5,5.3,130,,,,,
DAIHATSU,SIRION 1.3L S ou X,ES,6,75.0,M 5,7.6,4.6,5.7,135,,,,,
OPEL,CORSA 3P 1.0L 12V,ES,4,43.0,M 5,7.2,4.7,5.6,135,,,,,
OPEL,CORSA 3P 1.0L 12V CLIM,ES,4,43.0,M 5,7.2,4.7,5.6,135,,,,,
OPEL,CORSA 5P 1.0L 12V,ES,4,43.0,M 5,7.2,4.7,5.6,135,,,,,
OPEL,CORSA 5P 1.0L 12V CLIM,ES,4,43.0,M 5,7.2,4.7,5.6,135,,,,,
DAIHATSU,MOVE S ou X,ES,4,40.5,M 5,6.8,5.1,5.7,136,,,,,
FIAT,PUNTO 3P 60,ES,4,44.0,M 5,7.3,4.8,5.7,136,,,,,
FIAT,PUNTO 3P 60,ES,4,44.0,M 5,7.3,4.8,5.7,136,,,,,
FIAT,PUNTO 5P 60,ES,4,44.0,M 5,7.3,4.8,5.7,136,,,,,
FIAT,PUNTO 5P 60,ES,4,44.0,M 5,7.3,4.8,5.7,136,,,,,
FIAT,PUNTO 5P 60,ES,4,44.0,M 5,7.3,4.8,5.7,136,,,,,
LANCIA,Y 1.2L,ES,4,44.0,M 5,7.3,4.8,5.7,136,,,,,
RENAULT,TWINGO 1.2L QUICKSHIFT 5,ES,4,43.0,A 5,7.4,4.8,5.7,136,,,,,
RENAULT,CLIO 3P 1.2L 16v  QUICKSHIFT 5,ES,5,55.0,M 5,7.6,4.8,5.8,137,,,,,
RENAULT,CLIO 5P 1.2L 16v QUICKSHIFT 5,ES,5,55.0,M 5,7.6,4.8,5.8,137,,,,,
RENAULT,TWINGO 1.2L 16v QUICKSHIFT 5,ES,5,55.0,A 5,7.6,4.8,5.8,137,,,,,
TOYOTA,YARIS 3P 1.0L,ES,4,50.0,M 5,6.9,5.1,5.7,137,,,,,
TOYOTA,YARIS 5P 1.0L,ES,4,50.0,M 5,6.9,5.1,5.7,137,,,,,
RENAULT,CLIO 3P 1.2L 16v,ES,5,55.0,M 5,7.8,4.9,5.9,139,,,,,
RENAULT,CLIO 5P 1.2L 16v,ES,5,55.0,M 5,7.8,4.9,5.9,139,,,,,
RENAULT,TWINGO 1.2L QUICKSHIFT 5,ES,4,43.0,A 5,7.5,5.0,5.9,139,,,,,
SEAT,AROSA 1000,ES,4,37.0,M 5,7.8,4.7,5.8,139,,,,,
SEAT,AROSA 1000,ES,4,37.0,M 5,7.8,4.7,5.8,139,,,,,
RENAULT,TWINGO 1.2L 16v,ES,5,55.0,M 5,7.6,4.9,5.9,140,,,,,
LANCIA,Y 1.2L 16V,ES,5,59.0,M 5,7.5,5.0,6.0,141,,,,,
FIAT,PUNTO 3P 80,ES,5,59.0,M 5,7.6,5.0,6.0,142,,,,,
FIAT,PUNTO 3P 80,ES,5,59.0,M 5,7.6,5.0,6.0,142,,,,,
FIAT,PUNTO 5P 80,ES,5,59.0,M 5,7.6,5.0,6.0,142,,,,,
FIAT,PUNTO 5P 80,ES,5,59.0,M 5,7.6,5.0,6.0,142,,,,,
NISSAN,MICRA 3P 1.0L,ES,4,44.0,M 5,7.1,5.1,5.8,142,,,,,
NISSAN,MICRA 3P 1.0L,ES,4,44.0,M 5,7.1,5.1,5.8,142,,,,,
NISSAN,MICRA 3P 1.0L,ES,4,44.0,M 5,7.1,5.1,5.8,142,,,,,
NISSAN,MICRA 5P 1.0L,ES,4,44.0,M 5,7.1,5.1,5.8,142,,,,,
NISSAN,MICRA 5P 1.0L,ES,4,44.0,M 5,7.1,5.1,5.8,142,,,,,
NISSAN,MICRA 5P 1.0L,ES,4,44.0,M 5,7.1,5.1,5.8,142,,,,,
FIAT,SEICENTO,ES,4,40.0,M 5,8.3,4.7,6.0,143,,,,,
RENAULT,CLIO 3P 1.2L,ES,4,43.0,M 5,7.9,4.9,6.0,143,,,,,
RENAULT,CLIO 5P 1.2L,ES,4,43.0,M 5,7.9,4.9,6.0,143,,,,,
RENAULT,TWINGO 1.2L,ES,4,43.0,M 5,7.5,5.1,6.0,143,,,,,
RENAULT,TWINGO 1.2L GPL,ES,/GP  4,43.0,M 5,7.5,5.1,6.0,143,,,,,
AUDI,A21.4L (75ch),ES,5,55.0,M 5,8.2,4.7,6.0,144,,,,,
AUDI,A21.4L (75ch),ES,5,55.0,M 5,8.2,4.7,6.0,144,,,,,
TOYOTA,YARIS 3P 1.3L,ES,5,63.0,M 5,7.7,5.0,6.0,144,,,,,
TOYOTA,YARIS 5P 1.3L,ES,5,63.0,M 5,7.7,5.0,6.0,144,,,,,
CITROEN,SAXO 3P 1.1i,ES,4,44.1,M 5,8.0,5.0,6.1,145,,,,,
CITROEN,SAXO 5P 1.1i,ES,4,44.1,M 5,8.0,5.0,6.1,145,,,,,
DAIHATSU,YRVS ou X,ES,5,64.0,M 5,7.6,5.1,6.0,145,,,,,
FORD,KA1.3L,ES,4,44.0,M 5,7.9,4.8,5.9,145,,,,,
NISSAN,MICRA 3P 1.0L N-CVT,ES,4,44.0,V 0,7.5,5.0,5.9,145,,,,,
NISSAN,MICRA 3P 1.0L N-CVT,ES,4,44.0,V 0,7.5,5.0,5.9,145,,,,,
NISSAN,MICRA 3P 1.0L N-CVT,ES,4,44.0,V 0,7.5,5.0,5.9,145,,,,,
NISSAN,MICRA 5P 1.0L N-CVT,ES,4,44.0,V 0,7.5,5.0,5.9,145,,,,,
NISSAN,MICRA 5P 1.0L N-CVT,ES,4,44.0,V 0,7.5,5.0,5.9,145,,,,,
NISSAN,MICRA 5P 1.0L N-CVT,ES,4,44.0,V 0,7.5,5.0,5.9,145,,,,,
PEUGEOT,1063P 1.1i,ES,4,44.1,M 5,8.0,5.0,6.1,145,,,,,
PEUGEOT,1065P 1.1i,ES,4,44.1,M 5,8.0,5.0,6.1,145,,,,,
AUDI,A21.4L (75ch),ES,5,55.0,M 5,8.3,4.8,6.1,146,,,,,
AUDI,A21.4L (75ch),ES,5,55.0,M 5,8.3,4.8,6.1,146,,,,,
HYUNDAI,ATOS 1.0L GL,ES,4,43.4,M 5,7.5,5.3,6.1,146,,,,,
HYUNDAI,ATOS PRIME 1.0L GL/GL CLIM/GLS,ES,4,43.4,M 5,7.5,5.3,6.1,146,,,,,
RENAULT,CLIO 5P 1.2L,ES,4,43.0,M 5,7.9,5.2,6.2,146,,,,,
NISSAN,MICRA 3P 1.4L,ES,5,60.0,M 5,7.7,5.2,6.1,147,,,,,
NISSAN,MICRA 3P 1.4L,ES,5,60.0,M 5,7.7,5.2,6.1,147,,,,,
NISSAN,MICRA 5P 1.4L,ES,5,60.0,M 5,7.7,5.2,6.1,147,,,,,
NISSAN,MICRA 5P 1.4L,ES,5,60.0,M 5,7.7,5.2,6.1,147,,,,,
CITROEN,SAXO 3P 1.4i,ES,5,55.0,M 5,8.2,5.0,6.2,148,,,,,
CITROEN,SAXO 5P 1.4i,ES,5,55.0,M 5,8.2,5.0,6.2,148,,,,,
FORD,KA1.3L,ES,4,44.0,M 5,8.0,5.0,6.1,148,,,,,
PEUGEOT,1063P 1.4i,ES,5,55.0,M 5,8.2,5.0,6.2,148,,,,,
PEUGEOT,1065P 1.4i,ES,5,55.0,M 5,8.2,5.0,6.2,148,,,,,
PEUGEOT,2063P 1.1i,ES,4,44.1,M 5,8.2,5.0,6.2,148,,,,,
PEUGEOT,2065P 1.1i,ES,4,44.1,M 5,8.2,5.0,6.2,148,,,,,
RENAULT,TWINGO 1.2L,ES,4,43.0,M 5,7.7,5.3,6.2,148,,,,,
DAIHATSU,SIRION 1.3L 4WD,ES,6,75.0,M 5,8.1,5.2,6.3,149,,,,,
DAIHATSU,SIRION 1.3L BVA,ES,6,75.0,A 4,8.6,5.0,6.3,149,,,,,
FIAT,STILO 3P 1.2L (80ch),ES,5,59.0,M 6,7.9,5.3,6.3,149,,,,,
NISSAN,MICRA 3P 1.0L,ES,4,44.0,M 5,7.4,5.2,6.0,149,,,,,
NISSAN,MICRA 3P 1.0L,ES,4,44.0,M 5,7.4,5.2,6.0,149,,,,,
NISSAN,MICRA 3P 1.0L,ES,4,44.0,M 5,7.4,5.2,6.0,149,,,,,
NISSAN,MICRA 3P 1.0L N-CVT,ES,4,44.0,V 0,8.0,5.0,6.1,149,,,,,
NISSAN,MICRA 3P 1.0L N-CVT,ES,4,44.0,V 0,8.0,5.0,6.1,149,,,,,
NISSAN,MICRA 3P 1.0L N-CVT,ES,4,44.0,V 0,8.0,5.0,6.1,149,,,,,
NISSAN,MICRA 5P 1.0L,ES,4,44.0,M 5,7.4,5.2,6.0,149,,,,,
NISSAN,MICRA 5P 1.0L,ES,4,44.0,M 5,7.4,5.2,6.0,149,,,,,
NISSAN,MICRA 5P 1.0L,ES,4,44.0,M 5,7.4,5.2,6.0,149,,,,,
NISSAN,MICRA 5P 1.0L N-CVT,ES,4,44.0,V 0,8.0,5.0,6.1,149,,,,,
NISSAN,MICRA 5P 1.0L N-CVT,ES,4,44.0,V 0,8.0,5.0,6.1,149,,,,,
NISSAN,MICRA 5P 1.0L N-CVT,ES,4,44.0,V 0,8.0,5.0,6.1,149,,,,,
OPEL,CORSA 3P 1.2L 16V EASYTRONIC,ES,5,55.0,M 5,8.0,5.2,6.2,149,,,,,
OPEL,CORSA 3P 1.2L 16V EASYTRONIC CLIM,ES,5,55.0,M 5,8.0,5.2,6.2,149,,,,,
OPEL,CORSA 5P 1.2L 16V EASYTRONIC,ES,5,55.0,M 5,8.0,5.2,6.2,149,,,,,
OPEL,CORSA 5P 1.2L 16V EASYTRONIC CLIM,ES,5,55.0,M 5,8.0,5.2,6.2,149,,,,,
PEUGEOT,2063P 1.4i,ES,5,55.0,M 5,8.4,5.0,6.3,149,,,,,
PEUGEOT,2065P 1.4i,ES,5,55.0,M 5,8.4,5.0,6.3,149,,,,,
SEAT,AROSA 1400,ES,4,44.0,M 5,8.3,5.0,6.2,149,,,,,
SEAT,AROSA 1400,ES,4,44.0,M 5,8.3,5.0,6.2,149,,,,,
VOLKSWAGEN,LUPO 1.4L,ES,4,44.0,M 5,8.5,4.9,6.2,149,,,,,
VOLKSWAGEN,LUPO 1.4L 16S,ES,5,55.0,M 5,8.6,4.8,6.2,149,,,,,
VOLKSWAGEN,POLO 1.4L,ES,4,44.0,M 5,8.5,4.9,6.2,149,,,,,
VOLKSWAGEN,POLO 1.4L,ES,4,44.0,M 5,8.5,4.9,6.2,149,,,,,
FIAT,PUNTO 3P SPORTING,ES,5,59.0,M 6,8.1,5.3,6.3,150,,,,,
FIAT,PUNTO 3P SPORTING,ES,5,59.0,M 6,8.1,5.3,6.3,150,,,,,
SUZUKI,IGNIS 3P,ES,5,61.0,M 5,8.5,5.2,6.4,150,,,,,
SUZUKI,IGNIS 5P,ES,5,61.0,M 5,8.5,5.2,6.4,150,,,,,
VOLKSWAGEN,LUPO 1.4L 16S,ES,5,55.0,M 5,8.7,4.9,6.3,151,,,,,
VOLKSWAGEN,POLO 1.4L 16S,ES,5,55.0,M 5,8.9,4.8,6.3,151,,,,,
CITROEN,SAXO 3P 1.4i VTS,ES,5,55.0,M 5,8.4,5.2,6.4,152,,,,,
DAIHATSU,YRV4WD,ES,5,64.0,M 5,8.1,5.3,6.3,152,,,,,
FIAT,PANDA 1100,ES,4,40.0,M 5,8.3,5.3,6.4,152,,,,,
PEUGEOT,1063P SPORT 1.4i,ES,5,55.0,M 5,8.4,5.2,6.4,152,,,,,
SUZUKI,WAGON R+ 1.3L,ES,5,56.0,M 5,8.4,5.3,6.4,152,,,,,
SUZUKI,WAGON R+ 1.3L,ES,5,56.0,M 5,8.4,5.3,6.4,152,,,,,
HONDA,CIVIC 3P 1.4i LS,ES,6,66.0,M 5,8.3,5.4,6.4,153,,,,,
HONDA,CIVIC 5P 1.4i S/LS,ES,6,66.0,M 5,8.3,5.4,6.4,153,,,,,
PEUGEOT,2063P 1.6i 16S,ES,6,80.0,M 5,8.6,5.1,6.4,153,,,,,
PEUGEOT,2065P 1.6i 16S,ES,6,80.0,M 5,8.6,5.1,6.4,153,,,,,
FORD,KA1.3L,ES,5,44.0,M 5,8.3,5.2,6.3,154,,,,,
OPEL,AGILA 1.0L 12V,ES,5,43.0,M 5,7.7,5.6,6.4,154,,,,,
OPEL,CORSA 3P 1.2L 16V,ES,5,55.0,M 5,8.4,5.3,6.4,154,,,,,
OPEL,CORSA 3P 1.2L 16V CLIM,ES,5,55.0,M 5,8.4,5.3,6.4,154,,,,,
OPEL,CORSA 5P 1.2L 16V,ES,5,55.0,M 5,8.4,5.3,6.4,154,,,,,
OPEL,CORSA 5P 1.2L 16V CLIM,ES,5,55.0,M 5,8.4,5.3,6.4,154,,,,,
SEAT,IBIZA 3P 1000,ES,4,37.0,M 5,8.4,5.2,6.4,154,,,,,
VOLKSWAGEN,LUPO 1.4L,ES,5,44.0,M 5,8.8,5.0,6.4,154,,,,,
VOLKSWAGEN,POLO 1.4L,ES,5,44.0,M 5,8.8,5.0,6.4,154,,,,,
VOLKSWAGEN,POLO 1.4L,ES,5,44.0,M 5,8.8,5.0,6.4,154,,,,,
VOLKSWAGEN,POLO 1.4L 16S,ES,5,55.0,M 5,9.0,4.9,6.4,154,,,,,
FIAT,PUNTO 3P SPEEDGEAR,ES,5,59.0,V 0,8.4,5.5,6.5,155,,,,,
FIAT,PUNTO 3P SPEEDGEAR,ES,5,59.0,V 0,8.4,5.5,6.5,155,,,,,
FIAT,PUNTO 5P SPEEDGEAR,ES,5,59.0,V 0,8.4,5.5,6.5,155,,,,,
FIAT,PUNTO 5P SPEEDGEAR,ES,5,59.0,V 0,8.4,5.5,6.5,155,,,,,
FIAT,SEICENTO SPORTING,ES,4,40.0,M 5,8.8,5.2,6.5,155,,,,,
FIAT,STILO 5P 1.2L (80ch),ES,5,59.0,M 6,8.3,5.5,6.5,155,,,,,
HYUNDAI,ACCENT 3P GL CLIM,ES,6,63.0,M 5,8.4,5.3,6.4,155,,,,,
HYUNDAI,ACCENT 5P GL CLIM/GLS,ES,6,63.0,M 5,8.4,5.3,6.4,155,,,,,
LANCIA,Y 1.2L 16V,ES,5,59.0,M 5,8.3,5.5,6.5,155,,,,,
NISSAN,MICRA 3P 1.4L N-CVT,ES,5,60.0,V 0,8.5,5.2,6.4,155,,,,,
NISSAN,MICRA 3P 1.4L N-CVT,ES,5,60.0,V 0,8.5,5.2,6.4,155,,,,,
NISSAN,MICRA 5P 1.4L N-CVT,ES,5,60.0,V 0,8.5,5.2,6.4,155,,,,,
NISSAN,MICRA 5P 1.4L N-CVT,ES,5,60.0,V 0,8.5,5.2,6.4,155,,,,,
TOYOTA,YARIS VERSO 1.3L,ES,6,63.0,M 5,8.2,5.5,6.5,155,,,,,
DAIHATSU,YRVX BVA,ES,6,64.0,A 4,8.5,5.3,6.5,156,,,,,
OPEL,AGILA 1.2L 16V,ES,5,55.0,M 5,8.0,5.7,6.5,156,,,,,
PEUGEOT,3063P 1.4i,ES,5,55.0,M 5,8.6,5.5,6.6,156,,,,,
PEUGEOT,3064P 1.4i,ES,5,55.0,M 5,8.6,5.5,6.6,156,,,,,
PEUGEOT,3065P 1.4i,ES,5,55.0,M 5,8.6,5.5,6.6,156,,,,,
PEUGEOT,306BREAK 1.4i,ES,5,55.0,M 5,8.6,5.5,6.6,156,,,,,
SEAT,IBIZA 3P 1000,ES,4,37.0,M 5,8.5,5.3,6.5,156,,,,,
SEAT,IBIZA 5P 1000,ES,4,37.0,M 5,8.5,5.3,6.5,156,,,,,
VOLKSWAGEN,POLO 1.4L 16S,ES,5,55.0,M 5,9.1,5.0,6.5,156,,,,,
FORD,KA1.3L,ES,5,44.0,M 5,8.4,5.3,6.4,157,,,,,
HONDA,CIVIC 3P 1.6 ES,ES,7,81.0,M 5,8.6,5.5,6.6,157,,,,,
HONDA,CIVIC 5P 1.6i L/S/ES,ES,7,81.0,M 5,8.6,5.5,6.6,157,,,,,
TOYOTA,YARIS VERSO 1.5L,ES,6,78.0,M 5,8.3,5.7,6.6,157,,,,,
FORD,FOCUS 4P 1.4L,ES,5,55.0,M 5,8.8,5.4,6.6,158,,,,,
FORD,FOCUS 5P 1.4L,ES,5,55.0,M 5,8.8,5.4,6.6,158,,,,,
FORD,FOCUS BREAK 1.4L,ES,5,55.0,M 5,8.8,5.4,6.6,158,,,,,
FORD,FOCUS BREAK 1.4L,ES,5,55.0,M 5,8.8,5.4,6.6,158,,,,,
FORD,FOCUS COUPE 1.4L,ES,5,55.0,M 5,8.8,5.4,6.6,158,,,,,
MINI,MINI ONE,ES,6,66.0,M 5,8.7,5.2,6.5,158,,,,,
SEAT,AROSA SPORT 1.4L 16V,ES,6,74.0,M 5,9.3,5.1,6.6,158,,,,,
SEAT,AROSA SPORT 1.4L 16V,ES,6,74.0,M 5,9.3,5.1,6.6,158,,,,,
SEAT,IBIZA 3P 1400,ES,5,44.0,M 5,8.9,5.3,6.6,158,,,,,
SEAT,IBIZA 3P 1400,ES,5,44.0,M 5,8.9,5.3,6.6,158,,,,,
VOLKSWAGEN,GOLF 1.4L,ES,5,55.0,M 5,8.9,5.3,6.6,158,,,,,
VOLKSWAGEN,LUPO SPORT 16V,ES,6,74.0,M 5,9.4,5.0,6.6,158,,,,,
CITROEN,SAXO 3P 1.6i VTS,ES,6,72.0,M 5,8.8,5.5,6.7,159,,,,,
CITROEN,XSARA 3P 1.4i,ES,5,55.0,M 5,9.2,5.4,6.7,159,,,,,
CITROEN,XSARA 5P 1.4i,ES,5,55.0,M 5,9.2,5.4,6.7,159,,,,,
CITROEN,XSARA BREAK 1.4i,ES,5,55.0,M 5,9.2,5.4,6.7,159,,,,,
PEUGEOT,3073P 1.4i,ES,5,55.0,M 5,8.7,5.5,6.7,159,,,,,
PEUGEOT,3075P 1.4i,ES,5,55.0,M 5,8.7,5.5,6.7,159,,,,,
CITROEN,XSARA 3P 1.6i,ES,7,80.0,M 5,9.3,5.5,6.9,160,,,,,
CITROEN,XSARA 5P 1.6i,ES,7,80.0,M 5,9.3,5.5,6.9,160,,,,,
CITROEN,XSARA BREAK 1.6i,ES,7,80.0,M 5,9.3,5.5,6.9,160,,,,,
NISSAN,ALMERA 3P 1.5L,ES,6,66.0,M 5,8.7,5.5,6.7,160,,,,,
NISSAN,ALMERA 3P 1.5L,ES,6,66.0,M 5,8.7,5.5,6.7,160,,,,,
NISSAN,ALMERA 4P 1.5L,ES,6,66.0,M 5,8.7,5.5,6.7,160,,,,,
NISSAN,ALMERA 4P 1.5L,ES,6,66.0,M 5,8.7,5.5,6.7,160,,,,,
NISSAN,ALMERA 5P 1.5L,ES,6,66.0,M 5,8.7,5.5,6.7,160,,,,,
NISSAN,ALMERA 5P 1.5L,ES,6,66.0,M 5,8.7,5.5,6.7,160,,,,,
RENAULT,CLIO 3P 1.4L 16v,ES,6,72.0,M 5,9.2,5.3,6.7,160,,,,,
RENAULT,CLIO 5P 1.4L 16v,ES,6,72.0,M 5,9.2,5.3,6.7,160,,,,,
RENAULT,CLIO 5P 1.4L 16v,ES,6,72.0,M 5,9.2,5.3,6.7,160,,,,,
ROVER,ROVER 25 3P 1100 CD,ES,5,55.0,M 5,8.8,5.5,6.7,160,,,,,
ROVER,ROVER 25 3P 1100 CG,ES,5,55.0,M 5,8.8,5.5,6.7,160,,,,,
ROVER,ROVER 25 5P 1100 CD,ES,5,55.0,M 5,8.8,5.5,6.7,160,,,,,
ROVER,ROVER 25 5P 1100 CG,ES,5,55.0,M 5,8.8,5.5,6.7,160,,,,,
TOYOTA,YARIS 3P 1.3L BVA,ES,6,63.0,A 4,8.8,5.5,6.7,160,,,,,
TOYOTA,YARIS 5P 1.3L BVA,ES,6,63.0,A 4,8.8,5.5,6.7,160,,,,,
CITROEN,BERLINGO 1.1i,ES,5,44.1,M 5,8.2,5.9,6.8,161,,,,,
DAEWOO,MATIZ,ES,4,37.5,M 5,8.4,5.2,6.4,161,,,,,
FIAT,PALIO WEEKEND 1.2L,ES,5,44.0,M 5,9.0,5.5,6.8,161,,,,,
FIAT,PALIO WEEKEND 1.2L,ES,5,44.0,M 5,9.0,5.5,6.8,161,,,,,
FORD,FIESTA 3P 1.25L,ES,5,55.0,M 5,8.7,5.8,6.9,161,,,,,
FORD,FIESTA 3P 1.25L,ES,5,55.0,M 5,8.8,5.7,6.9,161,,,,,
FORD,FIESTA 3P 1.25L,ES,5,55.0,M 5,8.8,5.7,6.9,161,,,,,
FORD,FIESTA 3P 1.3L,ES,5,44.0,M 5,8.7,5.9,6.9,161,,,,,
FORD,FIESTA 3P 1.3L,ES,5,44.0,M 5,8.7,5.9,6.9,161,,,,,
FORD,FIESTA 5P 1.25L,ES,5,55.0,M 5,8.7,5.8,6.9,161,,,,,
FORD,FIESTA 5P 1.25L,ES,5,55.0,M 5,8.8,5.7,6.9,161,,,,,
FORD,FIESTA 5P 1.25L,ES,5,55.0,M 5,8.8,5.7,6.9,161,,,,,
FORD,FIESTA 5P 1.3L,ES,5,44.0,M 5,8.7,5.9,6.9,161,,,,,
FORD,FIESTA 5P 1.3L,ES,5,44.0,M 5,8.7,5.9,6.9,161,,,,,
MAZDA,1213P 1.3L,ES,5,44.0,M 5,8.7,5.9,6.9,161,,,,,
MAZDA,1215P 1.3L,ES,5,44.0,M 5,8.7,5.9,6.9,161,,,,,
PEUGEOT,2063P 1.6i 16S SPORT,ES,7,80.0,M 5,8.7,5.7,6.8,161,,,,,
SEAT,CORDOBA 1.4L 16V (75ch),ES,5,55.0,M 5,9.1,5.3,6.7,161,,,,,
SEAT,CORDOBA 1400,ES,5,44.0,M 5,9.0,5.4,6.7,161,,,,,
SEAT,CORDOBA 1400,ES,5,44.0,M 5,9.0,5.4,6.7,161,,,,,
SEAT,CORDOBA 1400 16V (75ch),ES,5,55.0,M 5,9.1,5.3,6.7,161,,,,,
SEAT,IBIZA 3P 1400,ES,5,44.0,M 5,9.0,5.4,6.7,161,,,,,
SEAT,IBIZA 3P 1400,ES,5,44.0,M 5,9.0,5.4,6.7,161,,,,,
SEAT,IBIZA 3P 1400 16V,ES,5,55.0,M 5,9.1,5.3,6.7,161,,,,,
SEAT,IBIZA 3P 1400 16V (75ch),ES,5,55.0,M 5,9.1,5.3,6.7,161,,,,,
SEAT,IBIZA 5P 1400,ES,5,44.0,M 5,9.0,5.4,6.7,161,,,,,
SEAT,IBIZA 5P 1400,ES,5,44.0,M 5,9.0,5.4,6.7,161,,,,,
SEAT,IBIZA 5P 1400 16V,ES,5,55.0,M 5,9.1,5.3,6.7,161,,,,,
SEAT,IBIZA 5P 1400 16V (75ch),ES,5,55.0,M 5,9.1,5.3,6.7,161,,,,,
SEAT,LEON 1400 16S (75ch),ES,5,55.0,M 5,9.0,5.4,6.7,161,,,,,
SEAT,LEON 1400 16S (75ch),ES,5,55.0,M 5,9.0,5.4,6.7,161,,,,,
SKODA,FABIA 1.4L 16V (75ch),ES,5,55.0,M 5,9.3,5.3,6.7,161,,,,,
SKODA,FABIA COMBI 1.4L 16V (75ch) Comfort,ES,5,55.0,M 5,9.3,5.3,6.7,161,,,,,
VOLKSWAGEN,GOLF 1.4L,ES,5,55.0,M 5,9.0,5.4,6.7,161,,,,,
VOLKSWAGEN,GOLF 1.4L,ES,5,55.0,M 5,9.0,5.4,6.7,161,,,,,
FIAT,BRAVO 80,ES,5,59.0,M 5,9.4,5.3,6.8,162,,,,,
FIAT,BRAVO 80 16V,ES,5,59.0,M 5,9.4,5.3,6.8,162,,,,,
FORD,FOCUS 4P 1.4L,ES,5,55.0,M 5,8.9,5.6,6.8,162,,,,,
FORD,FOCUS 5P 1.4L,ES,5,55.0,M 5,8.9,5.6,6.8,162,,,,,
FORD,FOCUS BREAK 1.4L,ES,5,55.0,M 5,8.9,5.6,6.8,162,,,,,
FORD,FOCUS BREAK 1.4L,ES,5,55.0,M 5,8.9,5.6,6.8,162,,,,,
FORD,FOCUS COUPE 1.4L,ES,5,55.0,M 5,8.9,5.6,6.8,162,,,,,
MITSUBISHI,SPACE STAR 1.3,ES,6,60.0,M 5,8.8,5.7,6.8,162,,,,,
RENAULT,MEGANE COUPE 1.6L 16v,ES,7,79.0,M 5,9.3,5.6,6.9,162,,,,,
SUZUKI,IGNIS 5P 1.3L GL 4X4,ES,6,61.0,M 5,9.0,5.7,6.9,162,,,,,
TOYOTA,COROLLA 5P 1.4L,ES,6,71.0,M 5,8.9,5.7,6.8,162,,,,,
FORD,FOCUS 4P 1.6L,ES,6,74.0,M 5,9.4,5.4,6.8,163,,,,,
FORD,FOCUS 5P 1.6L,ES,6,74.0,M 5,9.4,5.4,6.8,163,,,,,
FORD,FOCUS BREAK 1.6L,ES,6,74.0,M 5,9.4,5.4,6.8,163,,,,,
FORD,FOCUS BREAK 1.6L,ES,6,74.0,M 5,9.4,5.4,6.8,163,,,,,
FORD,FOCUS COUPE 1.6L,ES,6,74.0,M 5,9.4,5.4,6.8,163,,,,,
FORD,KA1.3L,ES,5,44.0,M 5,8.8,5.5,6.7,163,,,,,
MINI,MINI COOPER,ES,7,85.0,M 5,9.0,5.3,6.7,163,,,,,
RENAULT,KANGOO 1.2L,ES,5,43.0,M 5,8.3,6.1,6.9,163,,,,,
RENAULT,MEGANE COUPE 1.4L 16v,ES,6,70.0,M 5,9.4,5.4,6.8,163,,,,,
SEAT,CORDOBA VARIO 1400,ES,5,44.0,M 5,9.0,5.5,6.8,163,,,,,
SEAT,CORDOBA VARIO 1400,ES,5,44.0,M 5,9.0,5.5,6.8,163,,,,,
SEAT,LEON 1400 16S (75ch),ES,5,55.0,M 5,9.1,5.5,6.8,163,,,,,
SEAT,LEON 1400 16S (75ch),ES,5,55.0,M 5,9.1,5.5,6.8,163,,,,,
VOLKSWAGEN,GOLF 1.4L,ES,5,55.0,M 5,9.1,5.5,6.8,163,,,,,
VOLKSWAGEN,GOLF 1.4L,ES,5,55.0,M 5,9.1,5.5,6.8,163,,,,,
VOLKSWAGEN,GOLF BREAK 1.4L,ES,5,55.0,M 5,9.1,5.5,6.8,163,,,,,
VOLKSWAGEN,LUPO SPORT 16V,ES,6,74.0,M 5,9.6,5.2,6.8,163,,,,,
FIAT,BRAVA 80,ES,6,59.0,M 5,9.5,5.4,6.9,164,,,,,
MG,MGZR 3P 1400 CD,ES,6,76.0,M 5,9.1,5.5,6.8,164,,,,,
